,Date,Close,High,Low,Open,Volume,SMA_05,SMA_08,SMA_13,SMA_21,EMA_50,EMA_200,VolumeSMA_14,RSI,MACD,MACD_Signal,MACD_Hist,BB_Up,BB_Mid,BB_Low,Plus_DMI,Minus_DMI,ADX,SAR,SAR_MoreSensitive,SAR_LessSensitive,Tenkan_sen,Kijun_sen,Senkou_Span_A,Senkou_Span_B,Chikou_Span,ATR,NATR,TRANGE,APO,CCI,CMO,MFI,MOM,ROC,ROCP,ROCR,ROCR100,STOCH_K,STOCH_D,STOCHF_K,STOCHF_D,STOCHRSI_K,STOCHRSI_D,TRIX,ULTOSC,WILLR,OBV,AD,CMF,VPT,BOP
BERG-B.ST,2024-12-05,293.0,296.5,289.5,293.0,23660.0,284.4,280.1875,278.2692307692308,282.14285714285717,,,32316.14285714286,55.72226479180624,-5.072218219391971,-8.716778124939719,3.644559905547748,300.0032980818058,281.525,263.0467019181942,24.150332474589124,22.25783829044534,28.354810100206514,265.22,266.44,264.61,280.25,286.0,,,303.0,8.508838048003332,2.9040402894209323,7.0,-6.673076923076906,199.7765113420496,11.444529583612487,60.691031019958096,17.0,6.159420289855078,0.06159420289855073,1.0615942028985508,106.15942028985508,94.08467501490755,84.84993043132575,89.23076923076923,94.08467501490755,95.14745723973029,97.05924086453096,,61.26117362918746,-10.769230769230768,-318029.0,-246691.96765840985,-0.01094367025571392,-3870.264535236998,0.0
BERG-B.ST,2024-12-06,296.0,298.0,291.5,292.5,13834.0,290.5,283.125,280.0769230769231,282.2142857142857,,,32093.428571428572,57.73400293304432,-3.6654193758250813,-7.706506375116791,4.04108699929171,300.1050532200794,281.55,262.9949467799206,24.09013911846955,21.009690109907876,26.817344360194657,267.09680000000003,270.0472,265.5667,281.0,284.25,,,313.0,8.365349616003094,2.8261316270280723,6.5,-4.538461538461547,161.01434426229585,15.468005866088653,64.31375098182032,17.5,6.283662477558338,0.06283662477558348,1.0628366247755834,106.28366247755834,94.4494720965309,95.14445730587998,94.11764705882352,94.4494720965309,100.0,98.38248574657676,,64.15796846831331,-5.88235294117647,-304195.0,-241371.19842764063,0.0065665268737656,-3728.619484042459,0.5384615384615384
BERG-B.ST,2024-12-09,292.5,297.0,292.5,296.5,12287.0,292.0,285.5,281.65384615384613,282.07142857142856,,,31438.0,54.61626558237778,-2.800657667892949,-6.725336633672023,3.9246789657790737,298.61665869218393,281.2,263.78334130781604,23.123379904063828,20.166552118646138,25.38969760161222,269.56905600000005,274.51964799999996,266.864032,281.0,283.75,,,314.5,8.089253214860017,2.7655566546529973,4.5,-2.7403846153846416,115.79256647568707,9.23253116475555,65.51803001713353,15.5,5.595667870036092,0.05595667870036101,1.055956678700361,105.5956678700361,85.0477626948215,91.19396993541996,71.7948717948718,85.0477626948215,61.78946124808878,85.64563949593969,,62.83509373072614,-16.176470588235293,-316482.0,-253658.19842764063,-0.0381170544636035,-3873.904957015432,-0.8888888888888888
BERG-B.ST,2024-12-10,295.0,295.0,290.0,291.0,16238.0,294.2,288.1875,283.11538461538464,281.85714285714283,,,32073.285714285714,56.42630844175087,-1.891791285121144,-5.758627563961847,3.8668362788407027,299.7623584414525,281.55,263.33764155854755,22.06387499255916,21.53350992016796,23.663041102725913,271.84353152000006,278.27650431999996,268.10947072,281.0,283.75,,,313.5,7.868592270941444,2.667319413878456,5.0,-1.346153846153868,90.68246832856548,12.852616883501744,63.02816627498964,22.5,8.25688073394495,0.08256880733944955,1.0825688073394495,108.25688073394495,78.63750628456509,86.04491369197247,70.0,78.63750628456509,58.056297108738804,73.28191945227587,,71.40303678699921,-8.823529411764705,-300244.0,-237420.19842764063,0.018444907669058354,-3735.1186322291073,0.8
BERG-B.ST,2024-12-11,300.5,302.5,292.5,294.5,8521.0,295.4,292.5625,284.8076923076923,282.45238095238096,,,31677.5,60.18821214838708,-0.7194111700135863,-4.750784285172195,4.031373115158608,302.0150478830053,282.175,262.3349521169947,26.818802783994993,19.599286651045528,23.083769484548395,273.93604899840005,281.43226362879994,269.3050918912,283.25,283.75,,,317.0,8.020835680159912,2.669163287906793,10.0,0.5544871794871824,107.93413173652701,20.37642429677417,62.63923346061331,27.0,9.872029250457048,0.09872029250457039,1.0987202925045705,109.87202925045705,75.47008547008546,79.71845148315732,84.61538461538461,75.47008547008546,100.0,73.28191945227587,,67.18801918801918,-5.194805194805195,-291723.0,-232307.59842764062,0.006471281110890436,-3576.252530534192,0.6
BERG-B.ST,2024-12-12,298.0,301.5,296.5,300.0,10680.0,296.4,294.1875,286.4230769230769,282.92857142857144,,,29546.0,57.74770517477828,0.00788847766341405,-3.7990497326050727,3.8069382102684868,303.6031098164843,282.7,261.7968901835157,25.581509558357872,18.695067890947456,22.545874410526412,276.79244409856005,285.64581090303994,270.96483729664,283.25,283.25,,,310.0,7.805061703005633,2.6191482224851117,5.0,2.698717948717956,91.8918918918921,15.495410349556574,60.046793902898465,24.5,8.957952468007303,0.08957952468007313,1.089579524680073,108.9579524680073,72.87179487179486,75.65979554214844,64.0,72.87179487179486,56.20010090375436,71.41879933749773,,63.218134200547794,-11.688311688311687,-302403.0,-236579.59842764062,0.00630067705440091,-3665.1044440117294,-0.4
BERG-B.ST,2024-12-13,296.0,299.5,295.0,298.0,5287.0,296.4,295.6875,288.2307692307692,283.3333333333333,,,29229.785714285714,55.798464227135725,0.41807608222325143,-2.955624569639408,3.3737006518626593,305.1402402944142,283.5,261.8597597055858,24.48657422398076,19.3216123890466,21.77759385700624,279.36319968870407,289.01664872243197,272.541595431808,290.5,283.25,,,309.5,7.568985867076658,2.55708981995833,4.5,4.516025641025635,69.20152091254756,11.59692845427144,58.285143439956364,30.5,11.487758945386073,0.11487758945386065,1.1148775894538607,111.48775894538608,65.53846153846153,71.29344729344727,48.0,65.53846153846153,21.216977419879523,59.139026107877974,,56.133920516911154,-16.883116883116884,-307690.0,-239516.82064986284,0.01579073781665696,-3700.5876654882395,-0.4444444444444444
BERG-B.ST,2024-12-16,299.0,300.0,295.0,296.0,36570.0,297.7,296.25,290.1923076923077,284.23809523809524,,,30752.571428571428,58.08399274566878,0.9739999765967013,-2.169699660392186,3.143699636988887,306.95442869261296,284.725,262.4955713073871,23.78077972773333,18.380251963043282,21.137000546206988,281.67687971983366,291.71331897794556,274.0395156602176,295.25,283.25,,,323.5,7.385486876571183,2.4700625005254793,5.0,6.50641025641022,69.58011996572418,16.16798549133755,64.0281644229501,14.0,4.912280701754379,0.04912280701754386,1.0491228070175438,104.91228070175438,61.33333333333332,66.58119658119655,72.0,61.33333333333332,52.06514268093863,43.160740334857515,,59.51719848654381,-9.09090909090909,-271120.0,-217574.82064986284,0.08739003582963699,-3329.9457735963474,0.6
BERG-B.ST,2024-12-17,298.0,299.5,295.5,297.5,9125.0,298.3,296.875,292.0769230769231,285.35714285714283,,,30842.85714285714,57.025514524008535,1.3186810906887558,-1.4720235101759975,2.7907046008647534,308.2036033111745,286.0,263.7963966888255,22.822800322871057,17.63982616378993,20.54216390046482,283.7591917478503,293.8706551823565,275.4625398772067,296.0,283.25,,,322.5,7.143666385387527,2.3972034850293715,4.0,9.272435897435912,62.31944444444464,14.051029048017071,63.73268978701104,14.0,4.929577464788726,0.04929577464788732,1.0492957746478873,104.92957746478872,58.33333333333332,61.735042735042704,55.0,58.33333333333332,27.952636891346234,33.74491899738814,,59.33878565135803,-11.688311688311687,-280245.0,-215293.57064986284,0.10735725963312762,-3360.464168245177,0.125
BERG-B.ST,2024-12-18,309.5,311.5,296.5,296.5,20856.0,300.1,298.5625,295.46153846153845,287.1190476190476,296.46,,31680.0,64.93847192713987,2.4910816092430537,-0.6794024862921872,3.170484095535241,311.3310759719097,287.875,264.4189240280903,30.82311467913114,15.171636827883178,21.505497511959224,285.63327257306526,295.0,276.8144128833464,300.75,287.75,,,322.0,7.7048330721455605,2.4894452575591473,15.0,10.487179487179446,131.6774300380856,29.87694385427977,64.84805659494552,15.0,5.093378607809851,0.050933786078098474,1.0509337860780985,105.09337860780985,71.62626262626262,63.764309764309736,87.87878787878788,71.62626262626262,100.0,60.00592652409497,,69.08320645458866,-4.2105263157894735,-259389.0,-199999.17064986285,0.14411675336177962,-2555.6185306612842,0.8666666666666667
BERG-B.ST,2024-12-19,304.0,308.0,300.5,305.5,16049.0,301.3,300.0,296.9230769230769,288.64285714285717,296.7556862745098,,24406.0,59.31337143884863,2.9424941909110203,0.044976849148454345,2.897517341762566,313.06885424852555,289.275,265.4811457514744,28.267434531698555,13.913689620123213,22.400021579775455,288.7372798642974,295.5,278.8955481103456,300.75,287.75,,,322.0,7.797344995563734,2.5649161169617547,9.0,11.538461538461547,120.92457420924562,18.62674287769726,82.32568566505766,11.0,3.754266211604085,0.03754266211604096,1.0375426621160408,103.75426621160409,65.80808080808079,65.25589225589222,54.54545454545454,65.80808080808079,38.45628282907582,55.469639906807366,,64.94516561942632,-15.789473684210527,-275438.0,-201069.10398319617,0.12345509484513693,-2840.8188537630613,-0.2
BERG-B.ST,2024-12-20,311.5,311.5,299.0,303.5,22516.0,304.4,302.0625,299.03846153846155,290.3333333333333,297.3338946559016,,23429.428571428572,63.904922854388204,3.860922917962455,0.8081660629112545,3.0527568550512005,316.04127958117914,290.925,265.8087204188209,28.2379274224906,12.37853723535432,23.58907022857107,291.4688062805817,296.5,280.8518152237249,300.75,287.75,300.375,,325.0,8.133248924452039,2.6109948393104454,12.5,12.032051282051327,153.79188712521903,27.80984570877641,81.74706947049718,15.5,5.236486486486491,0.052364864864864864,1.052364864864865,105.23648648648648,80.80808080808079,72.74747474747471,100.0,80.80808080808079,86.93852348626736,75.1316021051144,,68.23022625978291,-0.0,-252922.0,-178553.10398319617,0.12145664446491493,-2285.3254327104296,0.64
BERG-B.ST,2024-12-23,319.0,319.0,308.5,309.5,33255.0,308.4,304.375,300.9230769230769,292.26190476190476,298.1835458458662,,17953.428571428572,67.81628962922281,5.134781061174124,1.6734890625638283,3.4612919986102955,320.0813763279583,293.025,265.96862367204164,32.157558999202465,11.255161871598057,25.343286125827127,293.8725495269119,299.0,282.6907063103014,305.75,291.5,298.375,,313.5,8.302302572705464,2.602602687368484,10.5,12.698717948717956,212.2630992196197,35.6325792584456,76.77962620490962,26.5,9.059829059829049,0.0905982905982906,1.0905982905982905,109.05982905982906,84.84848484848483,77.15488215488212,100.0,84.84848484848483,100.0,75.1316021051144,,73.92679194425747,-0.0,-219667.0,-145298.10398319617,0.18924641716944526,-1484.6432497248757,0.9047619047619048
BERG-B.ST,2024-12-27,305.5,319.5,304.5,319.0,30813.0,309.9,305.3125,301.88461538461536,293.6190476190476,298.47046561661654,,18549.35714285714,56.04386688043979,4.99737896755164,2.3382670435613906,2.6591119239902494,320.5212279646367,294.675,268.82877203536333,28.217834180559937,13.143274334837757,26.1363527001812,297.3903925931442,299.0,285.23235686858027,307.25,291.75,296.125,,309.5,8.78070953179793,2.874209339377391,15.0,12.298076923076906,108.54981586543158,12.087733760879587,65.50276235945705,10.5,3.5593220338983045,0.03559322033898305,1.035593220338983,103.5593220338983,79.71014492753622,81.78890352803394,39.130434782608695,79.71014492753622,0.0,62.312841162089136,,63.75494550915152,-46.66666666666667,-250480.0,-172002.70398319617,0.15284571976379685,-2788.6416823267564,-0.9
BERG-B.ST,2024-12-30,311.0,311.0,300.0,305.0,10903.0,310.2,307.1875,303.03846153846155,295.45238095238096,298.961819906161,,17638.14285714286,59.15477191827596,5.271524005681613,2.924918435985435,2.3466055696961776,321.40135811178067,296.55,271.69864188821936,25.72849902037186,15.592733177332438,26.02155575977536,319.5,319.5,287.97376831909384,307.25,291.75,293.25,,306.0,8.93923027952665,2.874350572195064,11.0,12.358974358974365,66.25514403292115,18.309543836551917,59.3831156573297,10.5,3.4941763727121433,0.03494176372712146,1.0349417637271214,103.49417637271215,65.8890067161541,76.81587883072503,58.53658536585366,65.8890067161541,26.42535953916335,42.14178651305446,,67.74709199641039,-28.8135593220339,-239577.0,-161099.70398319617,0.17359523580631459,-2592.3519932923864,0.5454545454545454
BERG-B.ST,2025-01-02,320.0,320.0,308.0,309.0,19758.0,313.4,309.8125,305.15384615384613,297.6666666666667,299.7868465765076,,18061.285714285714,63.684051867628156,6.1441843745220694,3.5687716236927622,2.575412750829307,323.36351771749366,298.875,274.38648228250634,30.355512669813884,14.128442709025924,26.768478790484583,300.0,300.0,290.4958668535663,307.5,292.0,293.25,,312.5,9.157856688131888,2.861830215041215,12.0,12.596153846153868,135.58052434456954,27.368103735256323,60.52104209629721,22.0,7.38255033557047,0.0738255033557047,1.0738255033557047,107.38255033557047,65.8890067161541,70.49605278661478,100.0,65.8890067161541,64.89900295143728,30.44145416353356,,71.75472372845455,-0.0,-219819.0,-141341.70398319617,0.20897181780484733,-2020.5770736782385,0.9166666666666666
BERG-B.ST,2025-01-03,315.0,320.0,313.0,319.0,33867.0,314.1,311.9375,306.6923076923077,299.64285714285717,300.3834408284093,,19602.714285714286,59.72187847750629,6.359013046695964,4.1268199082934025,2.232193138402561,321.4599477871022,301.35,281.24005221289787,28.664485386273135,13.341383621776068,27.462050176143148,300.0,300.0,293.15123883674534,307.75,292.0,292.25,,320.0,9.003724067551039,2.8583251008098536,7.0,12.304487179487182,116.91176470588223,19.443756955012574,63.495812377254914,19.0,6.4189189189189255,0.06418918918918919,1.0641891891891893,106.41891891891892,77.84552845528454,69.8745139625309,75.0,77.84552845528454,31.242605498912376,40.855655996504346,,68.10378083261234,-16.666666666666668,-253686.0,-155856.13255462475,0.45436335023794155,-2549.748948678239,-0.5714285714285714
BERG-B.ST,2025-01-07,300.5,319.0,300.5,315.0,28780.0,310.4,310.8125,306.6923076923077,301.3095238095238,300.3880117763148,,20498.571428571428,50.00552207497666,5.298163567097788,4.361088640054279,0.9370749270435086,320.79817594840256,302.125,283.45182405159744,24.74165008417015,20.762426972610086,26.12510100071368,300.4,320.0,295.56762734143825,308.25,292.0,291.5,,320.5,9.682029491297394,3.2219732084184343,18.5,11.666666666666686,12.582384661473773,0.011044149953331289,60.16961532009684,1.5,0.5016722408026864,0.005016722408026756,1.0050167224080269,100.50167224080269,59.16666666666666,67.6337339460351,2.5,59.16666666666666,0.0,32.04720281678323,,58.0420901924208,-70.9090909090909,-282466.0,-184636.13255462475,0.3309179549856081,-3874.54259947189,-0.7837837837837838
BERG-B.ST,2025-01-08,297.5,304.0,296.0,300.0,12822.0,308.8,310.0,306.65384615384613,301.9047619047619,300.2747564125377,,20805.785714285714,48.25623398715701,4.167319518214924,4.322334815686409,-0.15501529747148446,319.69496966555266,302.8,285.90503033444736,23.2592848370061,22.88862085147576,24.316394406594032,320.0,320.0,320.0,308.0,292.0,289.625,,325.5,9.561884527633294,3.214078832817914,8.0,11.003205128205138,-76.78967533776994,-3.487532025685968,55.95753341721973,-0.5,-0.1677852348993314,-0.0016778523489932886,0.9983221476510067,99.83221476510067,27.916666666666657,54.9762872628726,6.25,27.916666666666657,0.0,10.414201832970804,,50.71201622953362,-90.0,-295288.0,-192649.88255462475,0.19704830939626486,-4002.549255045933,-0.3125
BERG-B.ST,2025-01-09,293.5,299.0,290.0,296.5,13456.0,305.3,307.75,306.46153846153845,302.35714285714283,300.00907969047745,,21004.071428571428,45.94823493643509,2.9147514512187627,4.0408181427928795,-1.1260666915741169,319.7485293481528,302.75,285.7514706518472,21.68520315404431,25.851318136300094,23.205511234005307,319.52,319.0,319.76,305.0,292.0,289.625,,333.0,9.52174991851663,3.2442078086939117,9.0,9.737179487179446,-124.15294340336902,-8.1035301271298,51.410974622285956,-16.0,-5.169628432956386,-0.051696284329563816,0.9483037156704361,94.83037156704361,6.8055555555555465,31.296296296296273,11.666666666666668,6.8055555555555465,0.0,1.1842378929335004e-14,,46.0186904775354,-88.33333333333334,-308744.0,-195640.10477684697,0.13460310770640682,-4183.470263449294,-0.3333333333333333
BERG-B.ST,2025-01-10,288.0,296.5,285.0,293.0,17014.0,298.9,303.875,305.61538461538464,302.04761904761904,299.5381353888901,,21841.714285714286,42.909302551721034,1.461431724071133,3.52494085904853,-2.063509134977397,320.19745744450347,302.5,284.80254255549653,19.837789302170048,27.3529991646171,22.685486341700784,318.3392,315.52,319.1648,302.5,292.0,288.125,,341.0,9.663053495765443,3.3552269082518897,11.5,8.346153846153868,-152.28961465353396,-14.181394896557936,49.32806508087589,-16.0,-5.263157894736848,-0.05263157894736842,0.9473684210526315,94.73684210526315,8.82936507936507,14.517195767195743,8.571428571428571,8.82936507936507,0.0,1.1842378929335004e-14,,48.09309846903832,-91.42857142857143,-325758.0,-203777.2352116296,0.11516683380282439,-4502.30160927553,-0.43478260869565216
BERG-B.ST,2025-01-13,290.0,294.0,287.0,287.5,13831.0,293.9,301.9375,305.0,301.9047619047619,299.1640908638356,,20217.5,44.3506357862176,0.4656805791654506,2.913088803071914,-2.4474082239064634,320.5204803430481,302.2,283.87951965695186,18.78854016425337,25.906259794834067,22.20260608456087,316.338848,310.6368,318.139856,302.5,292.0,287.375,,337.5,9.472835388925054,3.266494961698294,7.0,6.086538461538453,-129.3106168165335,-11.298728427564795,44.74522183239136,-21.5,-6.90208667736758,-0.06902086677367576,0.9309791332263242,93.09791332263242,11.647992530345462,9.09430438842201,14.705882352941176,11.647992530345462,20.31128306802026,6.7704276893400985,,42.876019243313756,-85.71428571428572,-311927.0,-205753.09235448673,0.09558623096802676,-4406.252998164418,0.35714285714285715
BERG-B.ST,2025-01-14,288.0,293.5,287.5,289.5,11316.0,291.4,299.0625,303.34615384615387,301.5238095238095,298.7262833789793,,20374.0,43.1767293681131,-0.47931738996760487,2.23460756446401,-2.713924954431615,320.86805427928346,301.975,283.0819457207166,17.9139307792361,24.700319484986803,21.754217274359522,314.45851712,306.534912,317.14566032,302.5,292.0,285.5,,321.5,9.22477571828755,3.203047124405399,6.0,3.8878205128205536,-118.34803183480395,-13.646541263773788,44.4173812983721,-31.0,-9.717868338557988,-0.09717868338557993,0.9028213166144201,90.28213166144201,13.022261536193414,11.1665397153013,15.789473684210526,13.022261536193414,5.001500760225511,8.43759460941527,,34.134864914151045,-91.42857142857143,-323243.0,-215183.09235448673,0.10352315730136624,-4484.294377474763,-0.25
BERG-B.ST,2025-01-15,297.0,299.0,287.0,288.0,15971.0,291.3,296.1875,302.8076923076923,301.73809523809524,298.6585859915684,,20025.071428571428,49.63689063197324,-0.4962893898301104,1.688428173605186,-2.1847175634352967,320.8400606180743,302.075,283.3099393819257,20.458099067919782,22.44949160884241,20.531853144796752,312.6910060928,303.08932608000003,316.1812905104,302.5,299.25,284.25,,322.0,9.423006024124152,3.1727293010519033,12.0,2.2179487179486728,-66.71976636134383,-0.7262187360535254,43.173736376873904,-8.5,-2.782324058919805,-0.027823240589198037,0.972176759410802,97.21767594108019,38.73654725047913,21.135600439005987,85.71428571428571,38.73654725047913,99.99999999999999,41.77092794274859,,39.634281453073406,-65.71428571428572,-307272.0,-204535.75902115338,0.08854422414843482,-3985.2006274747628,0.75
BERG-B.ST,2025-01-16,304.5,304.5,294.5,298.0,14284.0,293.5,294.875,302.2692307692308,302.1904761904762,298.88766105072256,,19899.0,54.299621672231744,0.09435977711331134,1.3696144943068111,-1.2752547171934998,321.0539110440414,302.275,283.49608895595856,23.069362801643603,20.752377619835986,19.442956214582285,311.029545727232,285.0,315.245851795088,302.5,302.5,283.375,,320.0,9.464219879543856,3.1081181870423173,10.0,0.22115384615386802,-11.666666666666673,8.599243344463495,49.292162880802906,-6.5,-2.0900321543408373,-0.02090032154340836,0.9790996784565916,97.90996784565917,67.16791979949873,39.64224286205708,100.0,67.16791979949873,100.0,68.33383358674185,,52.55424890070559,-44.28571428571429,-292988.0,-190251.75902115338,0.11150869648786357,-3624.493556767692,0.65
BERG-B.ST,2025-01-17,306.0,310.0,304.5,305.0,13100.0,297.1,295.5625,301.2692307692308,302.45238095238096,299.1665763036354,,19226.428571428572,55.193106825704504,0.6757018905064456,1.2308319735467381,-0.5551300830402925,321.4133964095102,302.675,283.9366035904898,26.366429520859917,19.862979376343564,19.059014840943973,285.0,285.78,314.33847624123536,302.0,302.5,282.875,,316.0,9.181061316719296,3.0003468355291814,5.5,-0.1794871794871824,32.821943282193985,10.386213651409014,47.23520269789862,-14.0,-4.374999999999996,-0.04375,0.95625,95.625,89.44099378881985,65.11515361293256,82.6086956521739,89.44099378881985,100.0,100.0,,51.718043326319375,-40.0,-279888.0,-196206.30447569882,0.10636503110585252,-3559.9615370632587,0.18181818181818182
BERG-B.ST,2025-01-20,303.0,307.0,303.0,305.0,6132.0,299.7,296.25,301.0769230769231,302.6904761904762,299.3169066446693,,17289.071428571428,52.962856435946414,0.884152812503828,1.1614961413381562,-0.2773433288343281,321.51141393023687,303.025,284.5385860697631,25.51013503250485,20.435771514888273,18.486528953769103,285.5,287.71759999999995,313.4583219539983,297.5,302.5,283.125,,323.5,8.810985508382204,2.907916009367064,4.0,-1.2307692307692264,21.538461538460574,5.925712871892831,37.02827174846986,-12.0,-3.809523809523807,-0.0380952380952381,0.9619047619047619,96.19047619047619,84.05797101449272,80.22229486760376,69.56521739130434,84.05797101449272,81.4399106750003,93.81330355833343,,49.00943300710539,-48.57142857142858,-286020.0,-202338.30447569882,0.09773069669196509,-3620.079184122082,-0.5
BERG-B.ST,2025-01-21,313.0,313.0,303.0,303.0,14951.0,304.7,298.6875,301.2307692307692,303.5,299.85349854095676,,16156.07142857143,58.92149257904376,1.835114044125703,1.2962197218956655,0.5388943222300375,322.60481726606355,303.725,284.8451827339365,28.283351716013872,18.792598294034043,18.60609930352796,285.99,289.50019199999997,285.0,299.0,302.5,282.625,,331.0,8.895915114926334,2.842145404129819,10.0,-2.4679487179486728,67.69388803287141,17.84298515808751,48.15806395537175,12.5,4.159733777038266,0.04159733777038269,1.0415973377703827,104.15973377703827,84.05797101449272,85.85231193926843,100.0,84.05797101449272,100.0,93.81330355833343,,59.54762848882733,-20.0,-271069.0,-187387.30447569882,0.08413489495278409,-3126.6468408877586,1.0
BERG-B.ST,2025-01-22,314.5,322.5,307.0,307.0,21922.0,308.2,302.0,300.8076923076923,304.23809523809524,300.42787114719374,,16943.14285714286,59.745249372530715,2.6789142792239886,1.5727586333613301,1.1061556458626585,323.79551895896697,304.55,285.30448104103306,32.18922429670425,16.568780340619536,19.565426208420657,287.0704,292.32016896,285.28,303.75,303.75,282.375,,323.0,9.367635463860166,2.9785804336598303,15.5,-3.3557692307692264,99.56709956709943,19.49049874506143,56.5961753099403,17.0,5.714285714285716,0.05714285714285714,1.0571428571428572,105.71428571428572,80.33126293995856,82.81573498964799,71.42857142857142,80.33126293995856,100.0,93.81330355833343,,57.40851567451438,-21.333333333333332,-249147.0,-188094.4657660214,0.07319536508423502,-3021.589332900538,0.4838709677419355
BERG-B.ST,2025-01-23,313.5,316.5,300.5,315.0,50303.0,310.0,304.9375,300.6923076923077,304.9761904761905,300.94050365122536,,19124.928571428572,58.89729376127932,3.2297103120876045,1.904148969106585,1.3255613429810196,324.27818475946947,304.75,285.22181524053053,28.44706070603431,19.365440132999474,19.524627105939334,289.196176,297.14894192639997,286.02439999999996,304.75,303.75,282.375,,321.0,9.841375787870154,3.139194828666716,16.0,-2.983974358974365,70.1114488348531,17.79458752255865,40.31097917411138,20.0,6.814310051107331,0.06814310051107325,1.0681431005110733,106.81431005110733,76.83982683982681,80.40968693142604,59.09090909090909,76.83982683982681,87.4976926406385,95.83256421354616,,62.27391201284931,-24.0,-299450.0,-156655.0907660214,0.1080783853198819,-3181.535278846484,-0.09375
